INS,DATE,OP,HIG,LOW,CLS,VOL,TOVR,NOTR,VWAP,CIT,CIV,CITR,COT,COV,COTR,CHG,PCHG,PCLS,ANN,SACT,PRV,LTP,MCAP,BBP,BAP
0,20170529,30.5,30.5,30,30.3,12424,374333.81,23,30.129999,13161.8,434,4,361172,11990,19,-0.5,-1.62,30.8,0,null,null,30.3,3.62E+08,30,31
0,20170530,30.3,31.5,30.3,31.5,20730,638475.12,23,30.799999,470522.1,15225,15,167953,5505,8,1.5,5,30,0,null,null,31.5,3.73E+08,30.5,31.5
0,20170531,31,32,31,31.3,17297,541647,34,31.309999,449393.7,14356,27,92253.3,2941,7,0.4,1.29,30.9,0,null,null,31.3,3.77E+08,31,32
0,20170601,32,32,31,31.2,27834,864103.37,34,31.040001,156639,5020,4,707464.4,22814,30,-0.1,-0.32,31.3,0,null,null,31.2,3.75E+08,30.7,32
0,20170602,30.7,31.2,30.5,31,6121,188256.2,12,30.76,0,0,0,188256.2,6121,12,-0.1,-0.32,31.1,0,null,null,31,3.74E+08,30.5,32
0,20170605,30.7,31,30.5,31,10069,307582.09,17,30.549999,13175,425,2,294407.1,9644,15,0,0,31,0,null,null,31,3.71E+08,30.5,31.8
0,20170606,30.5,30.6,30.5,30.5,8152,248733.7,12,30.51,1464,48,1,247269.7,8104,11,-0.3,-0.97,30.8,0,null,null,30.5,3.68E+08,30.2,30.5
0,20170607,30.5,30.5,30.1,30.5,2004,60454,6,30.17,91.5,3,1,60362.5,2001,5,0,0,30.5,0,null,null,30.5,3.64E+08,30.5,31.3
0,20170609,31.2,31.2,31.2,31.2,191,5959.2,4,31.200001,5959.2,191,4,0,0,0,1,3.31,30.2,0,null,null,31.2,3.76E+08,30.6,31.2
0,20170612,30.6,31.4,30.5,30.5,169,5172.6,9,30.610001,2118.4,69,5,3054.2,100,4,-0.7,-2.24,31.2,0,null,null,30.5,3.68E+08,30.5,31.4
0,20170613,30.5,30.5,30.5,30.5,3884,118462,6,30.5,11468,376,1,106994,3508,5,0,0,30.5,0,null,null,30.5,3.68E+08,30.4,31.3
0,20170614,31.1,31.4,31.1,31.3,6203,194407,9,31.34,194407,6203,9,0,0,0,0.8,2.62,30.5,0,null,null,31.3,3.77E+08,30.8,31.5
0,20170615,30.8,31.3,30.5,30.5,9514,290337.41,18,30.52,1179.4,38,4,289158,9476,14,-0.8,-2.56,31.3,0,null,null,30.5,3.68E+08,30.4,31.4
0,20170616,30.8,30.8,30,30,22748,684803.81,33,30.1,82872.6,2752,7,601931.2,19996,26,-0.5,-1.64,30.5,0,null,null,30,3.62E+08,29.1,31.4
0,20170619,30.9,30.9,30,30,676,20383.5,10,30.15,3553.5,115,4,16830,561,6,0,0,30,0,null,null,30,3.62E+08,29.2,30.9
0,20170620,30.4,30.7,30.3,30.7,741,22538.8,6,30.42,22538.8,741,6,0,0,0,0.7,2.33,30,0,null,null,30.7,3.70E+08,29.7,30.9
0,20170621,30.8,30.8,29.7,30.5,9008,268666.81,21,29.83,78688.8,2622,15,189978,6386,6,-0.2,-0.65,30.7,0,null,null,30.5,3.63E+08,29.7,30.5
0,20170622,30,30,30,30,3008,90240,8,30,44940,1498,6,45300,1510,2,-0.1,-0.33,30.1,0,null,null,30,3.62E+08,29.7,30
0,20170623,30,30.9,30,30.9,591,17734.5,4,30.01,17734.5,591,4,0,0,0,0.9,3,30,0,null,null,30.9,3.62E+08,29.8,30.9
0,20170628,31,31.4,29.5,31,13951,418838.19,30,30.02,130267,4257,10,288571.2,9694,20,1,3.33,30,0,null,null,31,3.59E+08,29.6,31
0,20170629,30.5,30.5,30,30.5,6757,202965,14,30.040001,18615,612,5,184350,6145,9,0.7,2.35,29.8,0,null,null,30.5,3.62E+08,29.8,30.5
0,20170630,30.4,30.4,30,30,10660,322884.81,12,30.290001,234444.8,7712,11,88440,2948,1,0,0,30,0,null,null,30,3.63E+08,30,30.4
0,20170703,30,30.4,29.8,30.4,2102,62820.8,16,29.889999,27060.8,902,6,35760,1200,10,0.3,1,30.1,0,null,null,30.4,3.62E+08,29.6,30.4
0,20170704,29.6,30,29.5,29.5,6170,182645,8,29.6,59600,2000,2,123045,4170,6,-0.5,-1.67,30,0,null,null,29.5,3.56E+08,29.2,30.4
0,20170705,29.5,29.9,29,29.9,9946,290189.91,20,29.18,129449.8,4423,7,160740.1,5523,13,0.4,1.36,29.5,0,null,null,29.9,3.51E+08,29,30.4
0,20170706,30.4,30.9,29.5,30,7524,228254.2,15,30.34,216334.2,7120,13,11920,404,2,0.9,3.09,29.1,0,null,null,30,3.62E+08,29.6,31
0,20170707,31,31,29.6,29.8,620,18367.2,6,29.620001,309.2,10,2,18058,610,4,-0.2,-0.67,30,0,null,null,29.8,3.57E+08,29.6,31
0,20170710,30.9,31.8,30.8,31.5,7723,242203,38,31.360001,218364,6967,34,23839,756,4,1.9,6.42,29.6,0,null,null,31.5,3.82E+08,29.7,31.8
0,20170711,31.8,32,31.8,31.8,2470,78742,7,31.879999,78742,2470,7,0,0,0,0.1,0.32,31.7,0,null,null,31.8,3.85E+08,31.2,31.7
0,20170712,31.6,31.6,31.3,31.3,400,12550,6,31.370001,12550,400,6,0,0,0,-0.6,-1.88,31.9,0,null,null,31.3,3.77E+08,31.2,31.6
0,20170713,31.5,31.5,31.2,31.2,15,471,2,31.4,471,15,2,0,0,0,-0.1,-0.32,31.3,0,null,null,31.2,3.77E+08,30.1,31.4
0,20170714,31.3,32.1,30.3,30.8,39349,1230588.37,62,31.27,570218.89,17971,46,660369.51,21378,16,-0.5,-1.6,31.3,0,null,null,30.8,3.71E+08,30.1,31.9
0,20170717,30.8,31.8,30.8,31.8,907,27940.6,4,30.809999,27940.6,907,4,0,0,0,1,3.25,30.8,0,null,null,31.8,3.71E+08,30.8,31.8
0,20170718,30.8,30.9,30,30.9,25864,776787.87,21,30.030001,18131.6,600,3,758656.3,25264,18,0.1,0.32,30.8,0,null,null,30.9,3.73E+08,30.1,31.4
0,20170719,30.1,31,30.1,31,403,12131.2,7,30.1,0,0,0,12131.2,403,7,0.1,0.32,30.9,0,null,null,31,3.63E+08,30,31.3
0,20170720,31.3,31.3,30.1,31,104,3170.6,7,30.49,1063.6,34,4,2107,70,3,0.9,2.99,30.1,0,null,null,31,3.68E+08,30,31.3
0,20170721,31.2,31.4,30.1,31,5522,168970.91,14,30.6,79343.8,2551,9,89627.1,2971,5,0.5,1.64,30.5,0,null,null,31,3.69E+08,30,31.4
0,20170724,31,31,29.7,29.7,9430,280665.59,13,29.76,1450.8,47,5,279214.8,9383,8,-0.9,-2.94,30.6,0,null,null,29.7,3.59E+08,29.7,30.9
0,20170725,30.8,30.8,29.8,30.7,584,17430,6,29.85,831.4,27,2,16598.6,557,4,0.9,3.02,29.8,0,null,null,30.7,3.59E+08,29.8,31
0,20170726,29.8,29.8,29.7,29.7,3497,103900.9,9,29.709999,2980,100,1,100920.9,3397,8,-0.1,-0.34,29.8,0,null,null,29.7,3.58E+08,29.6,30.9
0,20170727,29.8,30.7,29.5,29.5,4250,125664.8,14,29.57,10837.5,365,5,114827.3,3885,9,-0.2,-0.67,29.7,0,null,null,29.5,3.57E+08,29.6,30.1
0,20170728,29.6,29.6,29.6,29.6,20,592,3,29.6,0,0,0,592,20,3,0,0,29.6,0,null,null,29.6,3.57E+08,29.5,30
0,20170731,29.6,29.6,29.5,29.5,200,5912.9,4,29.559999,0,0,0,5912.9,200,4,-0.1,-0.34,29.6,0,null,null,29.5,3.57E+08,29.6,30
0,20170801,29.6,29.6,29.2,29.3,5135,151122.5,43,29.43,59001.3,2006,9,92121.2,3129,34,-0.3,-1.01,29.6,0,null,null,29.3,3.53E+08,29.2,30
0,20170802,29.2,29.9,29,29.9,1001,29091.9,3,29.059999,29091.9,1001,3,0,0,0,0.6,2.05,29.3,0,null,null,29.9,3.51E+08,28,30
0,20170803,29,29.1,29,29.1,3302,95766.8,6,29,60001.5,2069,2,35765.3,1233,4,0,0,29.1,0,null,null,29.1,3.50E+08,29.1,29.9
0,20170804,29.1,29.1,29.1,29.1,379,11028.9,2,29.1,10446.9,359,1,582,20,1,0.1,0.34,29,0,null,null,29.1,3.51E+08,29.1,29.9
0,20170808,28.7,29.9,28.6,29.9,3702,105951.9,6,28.620001,14962.5,523,3,90989.4,3179,3,0.8,2.75,29.1,0,null,null,29.9,3.45E+08,28.6,30
0,20170809,30,30,29.7,29.7,202,6000,2,29.700001,6000,202,2,0,0,0,1.1,3.85,28.6,0,null,null,29.7,3.58E+08,28.6,29.5
0,20170810,28.6,28.6,28.2,28.2,5071,143330.59,6,28.26,0,0,0,143330.6,5071,6,-1.5,-5.05,29.7,0,null,null,28.2,3.41E+08,28.3,29
0,20170811,29,29,29,29,22,638,2,29,638,22,2,0,0,0,0.7,2.47,28.3,0,null,null,29,3.41E+08,28.3,29
0,20170814,29,29,29,29,1,29,1,29,29,1,1,0,0,0,0.7,2.47,28.3,0,null,null,29,3.41E+08,28.3,29
0,20170815,28.5,28.5,28.3,28.3,1300,37010,4,28.469999,2850,100,1,34160,1200,3,0,0,28.3,0,null,null,28.3,3.41E+08,28.1,29
0,20170816,28.1,28.5,28,28,3082,86422,10,28.040001,2856,102,3,83566,2980,7,-0.3,-1.06,28.3,0,null,null,28,3.38E+08,27.6,28
0,20170817,27.9,28,27.5,28,125,3479.5,6,27.84,2902,104,5,577.5,21,1,0,0,28,0,null,null,28,3.35E+08,27.6,28
0,20170818,28,28,27.6,28,4785,132068.41,7,27.6,27906,1011,4,104162.4,3774,3,0.2,0.72,27.8,0,null,null,28,3.33E+08,27.5,28
0,20170821,28,28,27.5,27.5,12,331,2,27.58,331,12,2,0,0,0,-0.1,-0.36,27.6,0,null,null,27.5,3.33E+08,27.2,27.5
0,20170822,27.5,27.5,27,27,3639,99465.6,8,27.33,56375,2050,2,43090.6,1589,6,-0.6,-2.17,27.6,0,null,null,27,3.27E+08,26.5,27.5
0,20170823,26.5,26.5,25.4,25.7,20621,530734.81,34,25.74,289780.4,11213,17,240954.4,9408,17,-1.4,-5.17,27.1,0,null,null,25.7,3.11E+08,25.5,26
0,20170824,25.7,25.7,25,25.1,50751,1281104,46,25.24,171910.51,6820,9,1109193.5,43931,37,-0.7,-2.71,25.8,0,null,null,25.1,3.04E+08,25,26
0,20170825,26,27,25.4,26.8,21694,562603.5,33,25.93,548303.5,21144,30,14300,550,3,1.6,6.35,25.2,0,null,null,26.8,3.22E+08,26,26.5
0,20170828,26.5,26.5,26,26.4,1359,35842,5,26.370001,26500,1000,2,9342,359,3,-0.3,-1.12,26.7,0,null,null,26.4,3.18E+08,25.2,26.5
0,20170829,26,26,25.6,25.6,1787,45909,10,25.690001,5590,215,2,40319,1572,8,-0.8,-3.03,26.4,0,null,null,25.6,3.10E+08,25.2,26
0,20170830,25.8,26,25.8,26,5760,149573.09,17,25.969999,149573.1,5760,17,0,0,0,0.3,1.17,25.7,0,null,null,26,3.14E+08,25.6,27
0,20170831,26.9,27,26.9,27,450,12125,8,26.940001,12125,450,8,0,0,0,1,3.85,26,0,null,null,27,3.24E+08,25.6,27
0,20170904,27,27,26.5,27,3341,90060,15,26.959999,46910,1741,13,43150,1600,2,0.1,0.37,26.9,0,null,null,27,3.26E+08,25.5,27.2
0,20170906,27,27.9,26,27.8,1220,32617.5,7,26.74,32617.5,1220,7,0,0,0,0.8,2.96,27,0,null,null,27.8,3.26E+08,26.1,27.8
0,20170907,26.5,27.9,26.5,27,8881,245570.09,12,27.65,198175.2,7150,9,47394.9,1731,3,0,0,27,0,null,null,27,3.26E+08,26.6,27.9
0,20170908,27.9,27.9,27.9,27.9,2,55.8,1,27.9,55.8,2,1,0,0,0,0.9,3.33,27,0,null,null,27.9,3.26E+08,26.3,27.8
0,20170911,26.4,27.5,26.3,27.5,2210,58255,3,26.360001,0,0,0,58255,2210,3,0.5,1.85,27,0,null,null,27.5,3.18E+08,26.1,27.4
0,20170912,26.1,27.4,26.1,27.4,2417,66143.7,4,27.370001,49320,1800,1,16823.7,617,3,1,3.79,26.4,0,null,null,27.4,3.30E+08,26.1,26.7
0,20170914,27.4,27.4,25.9,27.4,1506,39754.4,6,26.4,39754.4,1506,6,0,0,0,0,0,27.4,0,null,null,27.4,3.12E+08,26,27.4
0,20170915,26,27.3,26,26,6947,180635.3,14,26,272,10,1,180363.3,6937,13,0.1,0.39,25.9,0,null,null,26,3.14E+08,25.9,27.1
0,20170918,26,26,26,26,500,13000,1,26,13000,500,1,0,0,0,0,0,26,0,null,null,26,3.14E+08,25.9,27.1
0,20170919,26,26,25.9,26,2960,76939.2,9,25.99,75769.2,2915,7,1170,45,2,0,0,26,0,null,null,26,3.14E+08,25.9,26.1
0,20170920,25.9,27.1,25.2,26,7645,200323.8,23,26.200001,78630.8,3017,6,121693,4628,17,0,0,26,0,null,null,26,3.06E+08,25.3,26
0,20170921,25.4,25.8,25.2,25.2,6130,157451,13,25.690001,113520,4400,4,43931,1730,9,-0.2,-0.79,25.4,0,null,null,25.2,3.06E+08,25.2,26
0,20170922,26,26,26,26,100,2600,1,26,5200,200,2,0,0,0,0.6,2.36,25.4,0,null,null,26,3.14E+08,25.2,26
0,20170925,25.9,26,25.9,26,8000,207650,4,25.959999,117000,4500,2,90650,3500,2,0,0,26,0,null,null,26,3.14E+08,25.2,26
0,20170926,25.9,26,25.9,25.9,421,10906,4,25.9,10906,421,4,0,0,0,-0.1,-0.38,26,0,null,null,25.9,3.12E+08,25.2,26
0,20170927,26,27,26,26.9,6718,175261,10,26.09,175261,6718,10,0,0,0,1,3.86,25.9,0,null,null,26.9,3.15E+08,25.2,27
0,20170928,25.2,26,25,25.5,5702,145152,8,25.459999,145152,5702,8,0,0,0,-0.6,-2.3,26.1,0,null,null,25.5,3.07E+08,25.1,26
0,20170929,25.2,26,25.1,25.4,3155,79848,9,25.309999,17739.2,705,5,62108.8,2450,4,-0.1,-0.39,25.5,0,null,null,25.4,3.06E+08,25.2,26.5
0,20171002,26.4,26.4,25,25.9,13306,333591.81,37,25.07,5232.8,202,3,328359,13104,34,0.5,1.97,25.4,0,null,null,25.9,3.03E+08,24.2,25.9
0,20171003,25.9,26.3,25.5,26.3,7412,192018.41,10,25.91,139861.2,5406,8,52157.2,2006,2,1.2,4.78,25.1,0,null,null,26.3,3.12E+08,24.5,26.4
0,20171004,26.4,29,26,26,262386,7083574,126,27,3267454.51,121005,64,3816119.41,141381,62,0.1,0.39,25.9,0,null,null,26,3.26E+08,25.5,27.4
0,20171006,27,29.8,27,28.1,239506,6716466.5,172,28.040001,3972844.45,141412,106,2743622.21,98094,66,1.1,4.07,27,0,null,null,28.1,3.39E+08,27.7,28.7
0,20171009,28.1,29,27.5,27.9,64506,1793748.62,45,27.809999,499005.2,17580,17,1294743.4,46926,28,-0.2,-0.71,28.1,0,null,null,27.9,3.35E+08,27.5,28.9
0,20171010,27.5,27.5,25.7,27.2,99679,2693692.75,65,27.02,1034168.71,38259,32,1659524.11,61420,33,-0.6,-2.16,27.8,1,null,null,27.2,3.24E+08,26.5,27.3
0,20171011,26.6,29.2,26.6,27,139270,3855782.75,96,27.690001,1373313,49193,52,2482469.79,90077,44,0.1,0.37,26.9,0,null,null,27,3.27E+08,27,28.8
0,20171012,27,27.2,26.2,26.2,29180,780017,28,26.73,26738,1020,2,753279.01,28160,26,-0.9,-3.32,27.1,0,null,null,26.2,3.18E+08,26,28.8
0,20171013,28,28,26.6,27.8,3570,98650,11,27.629999,35440,1270,6,63210,2300,5,1.4,5.3,26.4,0,null,null,27.8,3.29E+08,26.6,28
0,20171016,28,28,26,26.7,103583,2698303.25,121,26.049999,261675.5,9993,19,2436627.8,93590,102,-0.6,-2.2,27.3,0,null,null,26.7,3.15E+08,25.8,26.9
0,20171017,26.1,26.1,25.6,25.6,7550,194929.59,20,25.82,13161,510,2,181768.6,7040,18,-0.5,-1.92,26.1,0,null,null,25.6,3.10E+08,25.5,26.8
0,20171019,26.8,26.8,25.7,25.8,3895,101174.8,21,25.98,68642.5,2634,16,32532.3,1261,5,0.1,0.39,25.7,0,null,null,25.8,3.12E+08,25.6,26.8
0,20171020,25.6,26,25.5,25.6,10525,268651.19,13,25.530001,51000,2000,1,217651.2,8525,12,-0.3,-1.16,25.9,0,null,null,25.6,3.09E+08,25.6,26.8
0,20171023,25.6,26,25.5,25.5,5115,130965.3,15,25.6,35661.6,1391,3,95303.7,3724,12,-0.1,-0.39,25.6,0,null,null,25.5,3.09E+08,25.4,26
0,20171024,25.4,26,25.4,26,6395,164259,16,25.690001,161846,6300,15,2413,95,1,0.4,1.56,25.6,0,null,null,26,3.14E+08,25.6,26.8
0,20171025,26.1,26.1,25.8,25.8,14890,385820.09,11,25.91,293360,11310,5,92460.1,3580,6,-0.2,-0.77,26,0,null,null,25.8,3.12E+08,25.8,26
0,20171026,26,26.1,25.9,25.9,4511,117088.4,9,25.959999,65910,2535,5,51178.4,1976,4,0,0,25.9,0,null,null,25.9,3.14E+08,25.8,26.9
0,20171027,26,26.7,26,26.1,9304,245217.41,29,26.360001,128717.2,4854,15,116500.2,4450,14,0.1,0.38,26,0,null,null,26.1,3.15E+08,26,26.5
0,20171030,26.5,26.5,26,26,106,2761,2,26.049999,2761,106,2,0,0,0,-0.1,-0.38,26.1,0,null,null,26,3.14E+08,25.8,26.5
0,20171031,25.8,25.8,25.5,25.5,11023,281895.5,25,25.57,16855.5,661,2,265040,10362,23,-0.5,-1.92,26,0,null,null,25.5,3.07E+08,25.4,26
0,20171101,25.4,26,25.4,26,98,2507.8,3,25.59,806,31,1,1701.8,67,2,0.5,1.96,25.5,0,null,null,26,3.07E+08,25.5,26
0,20171102,25.5,26.2,24.8,26,10510,268427.19,20,25.540001,166067.2,6405,14,102360,4105,6,0.5,1.96,25.5,0,null,null,26,3.14E+08,24.5,26
0,20171106,25.5,25.5,25.5,25.5,100,2550,1,25.5,2550,100,1,0,0,0,-0.5,-1.92,26,0,null,null,25.5,3.07E+08,25.4,26
0,20171107,25.5,25.5,25,25,6000,150698.5,9,25.120001,0,0,0,150698.5,6000,9,-0.5,-1.96,25.5,0,null,null,25,3.03E+08,25,25.8
0,20171108,25.7,25.7,25.7,25.7,1,25.7,1,25.700001,25.7,1,1,0,0,0,0.6,2.39,25.1,0,null,null,25.7,3.03E+08,25.1,25.8
0,20171109,25.1,25.1,24.8,25,12326,308180,16,25,201725,8069,6,106455,4257,10,-0.1,-0.4,25.1,0,null,null,25,3.01E+08,24.6,25.8
0,20171110,25,25,24.8,24.8,828,20537.6,3,24.799999,15850.4,639,2,4687.2,189,1,-0.2,-0.8,25,0,null,null,24.8,2.99E+08,24.7,25.8
0,20171113,24.7,25.7,24.7,25.7,1561,38562.7,7,24.700001,14844.7,601,2,23718,960,5,0.9,3.63,24.8,0,null,null,25.7,2.98E+08,24.6,25.9
0,20171114,24.6,25.5,24.3,25.5,2712,66511.5,13,24.52,5125.5,201,2,61386,2511,11,0.8,3.24,24.7,0,null,null,25.5,3.07E+08,24.4,25.4
0,20171115,25.4,25.4,25.4,25.4,1,25.4,1,25.4,25.4,1,1,0,0,0,-0.1,-0.39,25.5,0,null,null,25.4,3.07E+08,24.4,25.4
0,20171116,24.4,24.4,24.4,24.4,2900,70760,8,24.4,17080,700,1,53680,2200,7,-1.1,-4.31,25.5,0,null,null,24.4,2.94E+08,24,25
0,20171117,25,25,24,24.1,1344,32320.9,7,24.049999,25,1,1,32295.9,1343,6,-0.3,-1.23,24.4,0,null,null,24.1,2.91E+08,24.1,25.4
0,20171121,24.1,24.1,24,24,700,16820,2,24.030001,16820,700,2,0,0,0,-0.1,-0.41,24.1,0,null,null,24,2.89E+08,24,25
0,20171122,24,24,24,24,105,2520,3,24,1200,50,1,1320,55,2,0,0,24,0,null,null,24,2.89E+08,23.9,25
0,20171123,24.8,25,24.3,24.3,54225,1328917.5,68,24.51,428665,17480,28,900252.5,36745,40,0.3,1.25,24,0,null,null,24.3,2.93E+08,23.5,24.5
0,20171124,24.1,24.1,23.9,23.9,270,6476,5,23.99,0,0,0,6476,270,5,-0.4,-1.65,24.3,0,null,null,23.9,2.89E+08,23.1,24
0,20171127,23.1,23.1,22.5,22.6,10750,244380,20,22.73,62560,2780,5,181820,7970,15,-1.4,-5.83,24,0,null,null,22.6,2.73E+08,22.5,24
0,20171128,24,24,22.4,23,4127,92972.8,13,22.530001,484,21,2,92488.8,4106,11,0.4,1.77,22.6,0,null,null,23,2.71E+08,22.4,24
0,20171129,23,23,22,22,10000,220780.8,17,22.08,23,1,1,220757.8,9999,16,-0.5,-2.22,22.5,0,null,null,22,2.66E+08,21.9,23.5
0,20171130,22.5,22.5,22,22.5,27500,605907,9,22.030001,22500,1000,1,583407,26500,8,0.4,1.81,22.1,0,null,null,22.5,2.65E+08,21.9,23.5
0,20171204,23.5,23.5,22.1,22.1,520,11550,5,22.209999,11550,520,5,0,0,0,0.1,0.45,22,0,null,null,22.1,2.68E+08,22,22.5
0,20171205,22,22,22,22,300,6600,1,22,6600,300,1,0,0,0,-0.2,-0.9,22.2,0,null,null,22,2.65E+08,22,22.5
0,20171206,22,22.5,21.9,22,15660,344510.19,21,22,256002.5,11636,10,88507.7,4024,11,0,0,22,0,null,null,22,2.65E+08,21.8,23.3
0,20171207,23.3,23.3,22.1,22.1,8217,181715.7,7,22.110001,159505.2,7212,4,22210.5,1005,3,0.1,0.45,22,0,null,null,22.1,2.66E+08,21.8,23
0,20171208,22,22.1,21.5,21.7,15634,340556.41,37,21.780001,19184.3,875,15,321372.1,14759,22,-0.4,-1.81,22.1,0,null,null,21.7,2.63E+08,21.6,23
0,20171211,22.9,22.9,21.8,21.8,101,2311.8,2,22.889999,2290,100,1,21.8,1,1,0,0,21.8,0,null,null,21.8,2.76E+08,21.8,23
0,20171212,21.8,22,21.8,22,17998,395856,9,21.99,4620,210,2,391236,17788,7,-0.9,-3.93,22.9,0,null,null,22,2.65E+08,21.9,23
0,20171213,22.1,22.1,21.9,21.9,31816,700049.87,23,22,51140,2320,4,648909.9,29496,19,-0.1,-0.45,22,0,null,null,21.9,2.65E+08,21.9,23
0,20171214,22,22,21,21,103987,2231360,55,21.459999,220088,10004,14,2011272.01,93983,41,-1,-4.55,22,0,null,null,21,2.57E+08,21.1,25
0,20171215,21.5,22.4,21.5,21.5,1132,24788.8,5,21.9,0,0,0,24788.8,1132,5,0.2,0.94,21.3,0,null,null,21.5,2.65E+08,21.2,24
0,20171218,24,24,24,24,100,2400,1,24,2400,100,1,0,0,0,2,9.09,22,0,null,null,24,2.89E+08,21.2,23.5
0,20171219,23.5,23.5,23.5,23.5,10,235,2,23.5,235,10,2,0,0,0,-0.5,-2.08,24,0,null,null,23.5,2.89E+08,21.6,23.4
0,20171220,22.5,22.8,22.5,22.5,6093,137092.8,11,22.5,123840.3,5504,7,13252.5,589,4,-1.5,-6.25,24,0,null,null,22.5,2.71E+08,22.4,22.5
0,20171221,22.4,22.4,22.4,22.4,10,224,1,22.4,0,0,0,224,10,1,-0.1,-0.44,22.5,0,null,null,22.4,2.71E+08,21.7,22.4
0,20171222,21.7,22.4,21.5,22.4,10900,237455.2,23,21.780001,51866.9,2376,8,185588.3,8524,15,-0.1,-0.44,22.5,0,null,null,22.4,2.63E+08,21.6,22.4
0,20171226,22.4,24.5,21.7,24.5,1103,24254.1,10,21.99,3791,160,9,20463.1,943,1,2.7,12.39,21.8,0,null,null,24.5,2.65E+08,21.8,24.2
0,20171227,21.8,24.2,21.8,24.2,35,775,2,22.139999,775,35,2,0,0,0,2.2,10,22,0,null,null,24.2,2.65E+08,22.5,24
0,20171228,22.5,24,21.9,23,90061,2011003.5,85,22.33,1308143.5,58232,32,702860,31829,53,1,4.55,22,0,null,null,23,2.75E+08,22,23.3
0,20171229,23.3,23.3,23,23,14150,325456,21,23,90166,3920,11,235290,10230,10,0.2,0.88,22.8,0,null,null,23,2.77E+08,22,23.2
0,20180102,23.2,23.5,22.5,22.5,26490,600656.1,16,22.67,598126.1,26380,15,2530,110,1,-0.5,-2.17,23,0,null,null,22.5,2.73E+08,22.4,23.4
0,20180103,23.4,23.8,23,23.5,3779,87658.5,13,23.200001,64658.5,2779,11,23000,1000,2,0.9,3.98,22.6,0,null,null,23.5,2.83E+08,23,23.8
0,20180104,23.8,24,23.5,23.8,314,7390.8,9,23.540001,810.8,34,6,6580,280,3,0.3,1.28,23.5,0,null,null,23.8,2.83E+08,23,24
0,20180105,23.5,24,23.5,24,17147,403958.5,22,23.559999,226033.5,9597,13,177925,7550,9,0.5,2.13,23.5,0,null,null,24,2.85E+08,23,24
0,20180108,23.9,24,23.7,23.9,11367,271927.8,31,23.92,217874.8,9098,22,54053,2269,9,0.3,1.27,23.6,0,null,null,23.9,2.86E+08,23.7,24
0,20180109,24,24,23.3,23.3,14140,333724.9,36,23.6,20820,870,8,312904.9,13270,28,-0.4,-1.69,23.7,0,null,null,23.3,2.82E+08,23.3,24
0,20180110,23.3,23.8,23.1,23.5,6771,157089,13,23.200001,0,0,0,157089,6771,13,0.1,0.43,23.4,0,null,null,23.5,2.79E+08,23.1,24
0,20180111,23.1,23.1,23,23,7469,171951,16,23.02,127557.5,5539,9,44393.5,1930,7,-0.1,-0.43,23.1,0,null,null,23,2.77E+08,22.9,24
0,20180112,23.9,23.9,23.9,23.9,1,23.9,1,23.9,23.9,1,1,0,0,0,0.9,3.91,23,0,null,null,23.9,2.77E+08,22.9,24
0,20180116,23,23,23,23,1,23,1,23,23,1,1,0,0,0,0,0,23,0,null,null,23,2.77E+08,22.9,23.4
0,20180117,22.9,22.9,22.8,22.8,320,7307,4,22.83,4789,210,2,2518,110,2,-0.2,-0.87,23,0,null,null,22.8,2.75E+08,22.7,23.6
0,20180118,22.7,22.7,22.7,22.7,100,2270,3,22.700001,0,0,0,2270,100,3,-0.1,-0.44,22.8,0,null,null,22.7,2.74E+08,22.6,23
0,20180119,23,23,22,22,27866,613398.5,33,22.01,98994.5,4484,13,514404,23382,20,-0.7,-3.08,22.7,0,null,null,22,2.65E+08,22,23.6
0,20180122,22,22,22,22,459,10098,3,22,4400,200,1,5698,259,2,0,0,22,0,null,null,22,2.65E+08,22,23.6
0,20180123,22,23.5,22,22.1,1710,37791,6,22.1,11150,500,3,26641,1210,3,0.1,0.45,22,0,null,null,22.1,2.66E+08,22,23.6
0,20180124,23,23,21.5,22.5,60531,1305368.5,30,21.57,121298,5502,6,1184116.5,55031,25,0.4,1.81,22.1,0,null,null,22.5,2.65E+08,21.5,23.8
0,20180125,21.5,23.1,21,22,9982,211705.41,21,21.209999,2200,100,1,209505.4,9882,20,0,0,22,0,null,null,22,2.56E+08,21,23.8
0,20180126,22.5,22.5,21.2,22.2,7413,160976.2,25,21.719999,73264,3320,13,92212.2,4293,13,1,4.72,21.2,0,null,null,22.2,2.68E+08,21,22.3
0,20180129,22.2,22.2,22.2,22.2,10,222,1,22.200001,222,10,1,0,0,0,0,0,22.2,0,null,null,22.2,2.68E+08,21,22.1
0,20180130,21.2,22.1,21.1,22.1,4055,85670.5,5,21.129999,0,0,0,85670.5,4055,5,-0.1,-0.45,22.2,0,null,null,22.1,2.54E+08,21.1,22.1
0,20180201,21.1,22,21,22,710,14959.9,11,21.07,255,12,2,14704.9,698,9,0.9,4.27,21.1,0,null,null,22,2.54E+08,21,22
0,20180202,21.1,21.1,21.1,21.1,1000,21100,1,21.1,21100,1000,1,0,0,0,0,0,21.1,0,null,null,21.1,2.54E+08,21.2,22
0,20180206,22,23.5,22,23.4,34588,808399,18,23.370001,808399,34588,18,0,0,0,2.3,10.9,21.1,0,null,null,23.4,2.82E+08,22,23.5
